Timestamp,Location,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,
9/6/2023 20:35,Sungai Besi,-86,22,0.12,0.145,
9/6/2023 20:36,Sungai Besi,-98,50,0.63,0.63,
9/6/2023 20:37,Sungai Besi,-107,52,1.6,2,
9/6/2023 20:38,Sungai Besi,-94,39,2.9,3.3,
9/6/2023 20:39,Sungai Besi,-84,33,3.4,3.7,
9/6/2023 20:40,Sungai Besi,-72,27,10.8,12.8,
9/6/2023 20:41,Sungai Besi,-79,29,0.085,0.11,
9/6/2023 20:42,Sungai Besi,-46,42,5.8,6.1,
9/6/2023 20:43,Sungai Besi,-108,59,1.5,2,
9/6/2023 20:44,Sungai Besi,-97,24,0.5,0.5,
9/6/2023 20:45,Sungai Besi,-68,40,0.03,0.055,
9/6/2023 20:46,Sungai Besi,-83,25,0.105,0.13,
9/6/2023 20:47,Sungai Besi,-112,67,0.46,0.46,
9/6/2023 20:48,Sungai Besi,-102,47,2.1,2.5,
9/6/2023 20:49,Sungai Besi,-82,30,4,4.4,
9/6/2023 20:50,Sungai Besi,-120,75,0.38,0.38,
9/6/2023 20:51,Sungai Besi,-92,25,0.8,0.8,
9/6/2023 20:52,Sungai Besi,-79,34,4.3,4.9,
9/6/2023 20:53,Sungai Besi,-78,30,10.2,12.2,
9/6/2023 20:54,Sungai Besi,-77,31,11,13,
9/6/2023 20:55,Sungai Besi,-94,48,0.65,0.65,
9/6/2023 20:56,Sungai Besi,-100,45,2.3,2.7,
9/6/2023 20:57,Sungai Besi,-95,100,0.01,0.015,
9/6/2023 20:58,Sungai Besi,-82,36,4,4.6,
9/6/2023 20:59,Sungai Besi,-63,27,11.9,13.2,
9/6/2023 21:00,Sungai Besi,-69,19,3.5,3.8,
9/6/2023 21:01,Sungai Besi,-98,43,0.68,0.68,
9/6/2023 21:02,Sungai Besi,-76,31,4.6,5.2,
9/6/2023 21:03,Sungai Besi,-83,31,4,4.4,
9/6/2023 21:04,Sungai Besi,-73,35,0.055,0.08,
9/6/2023 21:05,Sungai Besi,-67,41,0.025,0.05,
9/6/2023 21:06,Sungai Besi,-84,35,3.9,4.4,
9/6/2023 21:07,Sungai Besi,-63,6,0.9,1,
9/6/2023 21:08,Sungai Besi,-74,21,2.9,3.2,
9/6/2023 21:09,Sungai Besi,-75,45,2,2,
9/6/2023 21:10,Sungai Besi,-52,5,0.6,0.6,
9/6/2023 21:11,Sungai Besi,-112,57,1.1,1.5,
9/6/2023 21:12,Sungai Besi,-94,48,0.65,0.65,
9/6/2023 21:13,Sungai Besi,-87,21,0.125,0.15,
9/6/2023 21:14,Sungai Besi,-75,33,0.065,0.09,
9/6/2023 21:15,Sungai Besi,-73,28,10.5,12.5,
9/6/2023 21:16,Sungai Besi,-64,7,1,1.1,
9/6/2023 21:17,Sungai Besi,-58,32,12.4,13.7,
9/6/2023 21:18,Sungai Besi,-60,28,4.4,4.7,
9/6/2023 21:19,Sungai Besi,-78,30,10.2,12.2,
9/6/2023 21:20,Sungai Besi,-106,57,1.7,2.2,
9/6/2023 21:21,Sungai Besi,-57,31,4.7,5,
9/6/2023 21:22,Sungai Besi,-73,20,3,3.3,
9/6/2023 21:23,Sungai Besi,-90,26,1,1,
9/6/2023 21:24,Sungai Besi,-74,21,2.9,3.2,
9/6/2023 21:25,Sungai Besi,-75,45,2,2,
9/6/2023 21:26,Sungai Besi,-89,30,3.9,4.2,
9/6/2023 21:27,Sungai Besi,-76,31,4.6,5.2,
9/6/2023 21:28,Sungai Besi,-77,31,0.075,0.1,
9/6/2023 21:29,Sungai Besi,-42,5,0.4,0.4,
9/6/2023 21:30,Sungai Besi,-123,78,0.35,0.35,
9/6/2023 21:31,Sungai Besi,-63,45,0.005,0.03,
9/6/2023 21:32,Sungai Besi,-105,50,1.8,2.2,
9/6/2023 21:33,Sungai Besi,-42,5,0.4,0.4,
9/6/2023 21:34,Sungai Besi,-66,7,1.1,1.2,
9/6/2023 21:35,Sungai Besi,-69,39,0.035,0.06,
9/6/2023 21:36,Sungai Besi,-58,5,0.8,1,
9/6/2023 21:37,Sungai Besi,-70,38,0.04,0.065,
9/6/2023 21:38,Sungai Besi,-63,45,0.005,0.03,
9/6/2023 21:39,Sungai Besi,-63,25,4.1,4.4,
9/6/2023 21:40,Sungai Besi,-89,27,1.1,1.1,
9/6/2023 21:41,Sungai Besi,-62,6,0.8,0.9,
9/6/2023 21:42,Sungai Besi,-87,21,0.125,0.15,
9/6/2023 21:43,Sungai Besi,-52,5,0.6,0.6,
9/6/2023 21:44,Sungai Besi,-100,103,0.004,0.005,
9/6/2023 21:45,Sungai Besi,-87,19,0.15,0.175,
9/6/2023 21:46,Sungai Besi,-47,5,0.5,0.5,
9/6/2023 21:47,Sungai Besi,-89,30,3.9,4.2,
9/6/2023 21:48,Sungai Besi,-104,99,0.001,0.002,
9/6/2023 21:49,Sungai Besi,-69,39,0.035,0.06,
9/6/2023 21:50,Sungai Besi,-55,35,12.7,14,
9/6/2023 21:51,Sungai Besi,-85,19,0.15,0.175,
9/6/2023 21:52,Sungai Besi,-102,99,0.001,0.002,
9/6/2023 21:53,Sungai Besi,-89,30,4.1,4.4,
9/6/2023 21:54,Sungai Besi,-103,58,0.55,0.55,
9/6/2023 21:55,Sungai Besi,-103,54,2,2.5,
9/6/2023 21:56,Sungai Besi,-88,18,0.145,0.17,
9/6/2023 21:57,Sungai Besi,-62,46,0.000001,0.025,
9/6/2023 21:58,Sungai Besi,-84,35,3.9,4.4,
9/6/2023 21:59,Sungai Besi,-50,5,0.6,0.6,
9/6/2023 22:00,Sungai Besi,-85,19,0.15,0.175,
9/6/2023 22:01,Sungai Besi,-123,78,0.35,0.35,
9/6/2023 22:02,Sungai Besi,-87,32,3.6,4,
9/6/2023 22:03,Sungai Besi,-90,35,3.3,3.7,
9/6/2023 22:04,Sungai Besi,-88,39,3.5,4,
9/6/2023 22:05,Sungai Besi,-83,37,4.2,4.8,
9/6/2023 22:06,Sungai Besi,-50,5,0.6,0.6,
9/6/2023 22:07,Sungai Besi,-59,31,12.3,13.6,
9/6/2023 22:08,Sungai Besi,-92,25,0.8,0.8,
9/6/2023 22:09,Sungai Besi,-90,29,4,4.3,
9/6/2023 22:10,Sungai Besi,-52,36,5.2,5.5,
9/6/2023 22:11,Sungai Besi,-96,41,2.7,3.1,
9/6/2023 22:12,Sungai Besi,-48,42,13.4,14.7,
9/6/2023 22:13,Sungai Besi,-62,28,12,13.3,
9/6/2023 22:14,Sungai Besi,-109,64,0.49,0.49,
9/6/2023 22:15,Sungai Besi,-85,29,3.8,4.2,
9/6/2023 22:16,Sungai Besi,-77,31,11,13,
9/6/2023 22:17,Sungai Besi,-113,68,0.45,0.45,
9/6/2023 22:18,Sungai Besi,-64,25,11.7,13,
9/6/2023 22:19,Sungai Besi,-89,27,1.1,1.1,
9/6/2023 22:20,Sungai Besi,-101,52,2.2,2.7,
9/6/2023 22:21,Sungai Besi,-58,50,0.000001,0.005,
9/6/2023 22:22,Sungai Besi,-95,100,0.01,0.015,
9/6/2023 22:23,Sungai Besi,-83,34,4,4.5,
9/6/2023 22:24,Sungai Besi,-41,5,0.4,0.4,
9/6/2023 22:25,Sungai Besi,-95,100,0.01,0.015,
9/6/2023 22:26,Sungai Besi,-103,100,0.001,0.002,
9/6/2023 22:27,Sungai Besi,-120,75,0.38,0.38,
9/6/2023 22:28,Sungai Besi,-81,27,0.095,0.12,
9/6/2023 22:29,Sungai Besi,-57,5,0.7,0.8,
9/6/2023 22:30,Sungai Besi,-103,58,0.55,0.55,
9/6/2023 22:31,Sungai Besi,-86,31,3.7,4.1,
9/6/2023 22:32,Sungai Besi,-119,74,0.39,0.39,
9/6/2023 22:33,Sungai Besi,-67,24,11.2,12.8,
9/6/2023 22:34,Sungai Besi,-105,9,0.1,0.1,
9/6/2023 22:35,Sungai Besi,-108,53,1.5,1.9,
9/6/2023 22:36,Sungai Besi,-107,5,0.1,0.1,
9/6/2023 22:37,Sungai Besi,-47,5,0.5,0.5,
9/6/2023 22:38,Sungai Besi,-90,35,3.3,3.7,
9/6/2023 22:39,Sungai Besi,-69,19,3.5,3.8,
9/6/2023 22:40,Sungai Besi,-112,57,1.1,1.5,
9/6/2023 22:41,Sungai Besi,-43,48,14,15.3,
9/6/2023 22:42,Sungai Besi,-81,29,10.3,12.1,
9/6/2023 22:43,Sungai Besi,-103,54,2,2.5,
9/6/2023 22:44,Sungai Besi,-96,45,0.66,0.66,
9/6/2023 22:45,Sungai Besi,-84,24,0.11,0.135,
9/6/2023 22:46,Sungai Besi,-81,32,4.2,4.7,
9/6/2023 22:47,Sungai Besi,-91,48,0.6,0.6,
9/6/2023 22:48,Sungai Besi,-96,45,0.66,0.66,
9/6/2023 22:49,Sungai Besi,-60,30,12.2,13.5,
9/6/2023 22:50,Sungai Besi,-99,20,0.4,0.4,
9/6/2023 22:51,Sungai Besi,-75,33,0.065,0.09,
9/6/2023 22:52,Sungai Besi,-90,35,3.3,3.7,
9/6/2023 22:53,Sungai Besi,-90,29,4,4.3,
9/6/2023 22:54,Sungai Besi,-85,40,5,6,
9/6/2023 22:55,Sungai Besi,-102,101,0.002,0.003,
9/6/2023 22:56,Sungai Besi,-108,63,0.5,0.5,
9/6/2023 22:57,Sungai Besi,-49,41,13.3,14.6,
9/6/2023 22:58,Sungai Besi,-83,34,4,4.5,
9/6/2023 22:59,Sungai Besi,-57,5,0.7,0.8,
9/6/2023 23:00,Sungai Besi,-108,59,1.5,2,
9/6/2023 23:01,Sungai Besi,-100,45,2.3,2.7,
9/6/2023 23:02,Sungai Besi,-79,34,4.3,4.9,
9/6/2023 23:03,Sungai Besi,-78,25,2.4,2.7,
9/6/2023 23:04,Sungai Besi,-103,100,0.001,0.002,
9/6/2023 23:05,Sungai Besi,-68,20,3.6,3.9,
9/6/2023 23:06,Sungai Besi,-62,6,0.8,0.9,
9/6/2023 23:07,Sungai Besi,-42,5,0.4,0.4,
9/6/2023 23:08,Sungai Besi,-110,0.000001,0.1,0.1,
9/6/2023 23:09,Sungai Besi,-82,36,4,4.6,
9/6/2023 23:10,Sungai Besi,-96,105,0.008,0.009,
9/6/2023 23:11,Sungai Besi,-123,78,0.35,0.35,
9/6/2023 23:12,Sungai Besi,-45,5,0.5,0.5,
9/6/2023 23:13,Sungai Besi,-47,5,0.5,0.5,
9/6/2023 23:14,Sungai Besi,-98,49,2.5,3,
9/6/2023 23:15,Sungai Besi,-64,25,11.7,13,
9/6/2023 23:16,Sungai Besi,-81,22,0.15,0.17,
9/6/2023 23:17,Sungai Besi,-96,41,2.7,3.1,
9/6/2023 23:18,Sungai Besi,-101,18,0.4,0.4,
9/6/2023 23:19,Sungai Besi,-74,21,2.9,3.2,
9/6/2023 23:20,Sungai Besi,-66,42,0.02,0.045,
9/6/2023 23:21,Sungai Besi,-62,26,4.2,4.5,
9/6/2023 23:22,Sungai Besi,-94,48,0.65,0.65,
9/6/2023 23:23,Sungai Besi,-101,52,2.2,2.7,
9/6/2023 23:24,Sungai Besi,-106,57,1.7,2.2,
9/6/2023 23:25,Sungai Besi,-49,5,0.6,0.6,
9/6/2023 23:26,Sungai Besi,-105,50,1.8,2.2,
9/6/2023 23:27,Sungai Besi,-97,42,2.6,3,
9/6/2023 23:28,Sungai Besi,-46,5,0.5,0.5,
9/6/2023 23:29,Sungai Besi,-75,45,2,2,
9/6/2023 23:30,Sungai Besi,-105,60,0.53,0.53,
9/6/2023 23:31,Sungai Besi,-57,33,12.5,13.8,
9/6/2023 23:32,Sungai Besi,-66,25,11.5,12.8,
9/6/2023 23:33,Sungai Besi,-81,35,3.8,4.4,
9/6/2023 23:34,Sungai Besi,-92,47,0.62,0.62,
9/6/2023 23:35,Sungai Besi,-43,48,14,15.3,
9/6/2023 23:36,Sungai Besi,-71,37,0.045,0.07,
9/6/2023 23:37,Sungai Besi,-104,55,1.9,2.4,
9/6/2023 23:38,Sungai Besi,-74,34,0.06,0.085,
9/6/2023 23:39,Sungai Besi,-90,41,3.3,3.8,
9/6/2023 23:40,Sungai Besi,-84,26,10.9,12.1,
9/6/2023 23:41,Sungai Besi,-110,61,1.3,1.8,
9/6/2023 23:42,Sungai Besi,-97,110,0.007,0.008,
9/6/2023 23:43,Sungai Besi,-106,6,0.1,0.1,
9/6/2023 23:44,Sungai Besi,-102,101,0.002,0.003,
9/6/2023 23:45,Sungai Besi,-66,22,3.8,4.1,
9/6/2023 23:46,Sungai Besi,-77,31,0.075,0.1,
9/6/2023 23:47,Sungai Besi,-85,40,5,6,
9/6/2023 23:48,Sungai Besi,-109,54,1.4,1.8,
9/6/2023 23:49,Sungai Besi,-104,55,1.9,2.4,
9/6/2023 23:50,Sungai Besi,-117,72,0.41,0.41,
9/6/2023 23:51,Sungai Besi,-96,105,0.008,0.009,
9/6/2023 23:52,Sungai Besi,-61,27,4.3,4.6,
9/6/2023 23:53,Sungai Besi,-63,26,11.8,13.1,
9/6/2023 23:54,Sungai Besi,-95,40,2.8,3.2,
9/6/2023 23:55,Sungai Besi,-83,34,4,4.5,
9/6/2023 23:56,Sungai Besi,-108,3,0.1,0.1,
9/6/2023 23:57,Sungai Besi,-123,78,0.35,0.35,
9/6/2023 23:58,Sungai Besi,-103,58,0.55,0.55,
9/6/2023 23:59,Sungai Besi,-73,20,3,3.3,
9/7/2023 0:00,Sungai Besi,-90,26,1,1,
9/7/2023 0:01,Sungai Besi,-86,19,0.155,0.18,
9/7/2023 0:02,Sungai Besi,-110,61,1.3,1.8,
9/7/2023 0:03,Sungai Besi,-57,33,12.5,13.8,
9/7/2023 0:04,Sungai Besi,-50,40,13.2,14.5,
9/7/2023 0:05,Sungai Besi,-69,39,0.035,0.06,
9/7/2023 0:06,Sungai Besi,-86,20,0.155,0.18,
9/7/2023 0:07,Sungai Besi,-101,46,2.2,2.6,
9/7/2023 0:08,Sungai Besi,-58,30,4.6,4.9,
9/7/2023 0:09,Sungai Besi,-114,69,0.44,0.44,
9/7/2023 0:10,Sungai Besi,-69,19,3.5,3.8,
9/7/2023 0:11,Sungai Besi,-52,36,5.2,5.5,
9/7/2023 0:12,Sungai Besi,-51,39,13.1,14.4,
9/7/2023 0:13,Sungai Besi,-77,31,0.075,0.1,
9/7/2023 0:14,Sungai Besi,-99,52,0.61,0.61,
9/7/2023 0:15,Sungai Besi,-87,28,1.2,1.2,
9/7/2023 0:16,Sungai Besi,-80,23,2.2,2.5,
9/7/2023 0:17,Sungai Besi,-98,51,0.62,0.62,
9/7/2023 0:18,Sungai Besi,-97,44,0.67,0.67,
9/7/2023 0:19,Sungai Besi,-96,41,2.7,3.1,
9/7/2023 0:20,Sungai Besi,-86,31,3.7,4.1,
9/7/2023 0:21,Sungai Besi,-73,28,10.5,12.5,
9/7/2023 0:22,Sungai Besi,-103,100,0.001,0.002,
9/7/2023 0:23,Sungai Besi,-87,28,1.2,1.2,
9/7/2023 0:24,Sungai Besi,-52,36,5.2,5.5,
9/7/2023 0:25,Sungai Besi,-78,33,4.4,5,
9/7/2023 0:26,Sungai Besi,-103,48,2,2.4,
9/7/2023 0:27,Sungai Besi,-54,34,5,5.3,
9/7/2023 0:28,Sungai Besi,-110,61,1.3,1.8,
9/7/2023 0:29,Sungai Besi,-96,45,0.66,0.66,
9/7/2023 0:30,Sungai Besi,-93,44,3,3.5,
9/7/2023 0:31,Sungai Besi,-102,47,2.1,2.5,
9/7/2023 0:32,Sungai Besi,-99,44,2.4,2.8,
9/7/2023 0:33,Sungai Besi,-112,67,0.46,0.46,
9/7/2023 0:34,Sungai Besi,-99,50,2.4,2.9,
9/7/2023 0:35,Sungai Besi,-51,37,5.3,5.6,
9/7/2023 0:36,Sungai Besi,-109,60,1.4,1.9,
9/7/2023 0:37,Sungai Besi,-50,38,5.4,5.7,
9/7/2023 0:38,Sungai Besi,-71,26,10.2,12.6,
9/7/2023 0:39,Sungai Besi,-83,31,4,4.4,
9/7/2023 0:40,Sungai Besi,-95,47,0.61,0.61,
9/7/2023 0:41,Sungai Besi,-97,42,2.6,3,
9/7/2023 0:42,Sungai Besi,-61,47,0.000001,0.02,
9/7/2023 0:43,Sungai Besi,-98,105,0.006,0.007,
9/7/2023 0:44,Sungai Besi,-49,41,13.3,14.6,
9/7/2023 0:45,Sungai Besi,-59,5,0.9,1.1,
9/7/2023 0:46,Sungai Besi,-83,25,0.105,0.13,
9/7/2023 0:47,Sungai Besi,-68,28,11.3,12.6,
9/7/2023 0:48,Sungai Besi,-97,44,0.67,0.67,
9/7/2023 0:49,Sungai Besi,-44,47,13.9,15.2,
9/7/2023 0:50,Sungai Besi,-79,29,0.085,0.11,
9/7/2023 0:51,Sungai Besi,-85,23,0.115,0.14,
9/7/2023 0:52,Sungai Besi,-78,30,0.08,0.105,
9/7/2023 0:53,Sungai Besi,-58,5,0.8,1,
9/7/2023 0:54,Sungai Besi,-45,43,5.9,6.2,
9/7/2023 0:55,Sungai Besi,-45,45,13.7,15,
9/7/2023 0:56,Sungai Besi,-103,100,0.001,0.002,
9/7/2023 0:57,Sungai Besi,-61,6,0.7,0.8,
9/7/2023 0:58,Sungai Besi,-99,42,0.69,0.69,
9/7/2023 0:59,Sungai Besi,-85,21,0.16,0.19,
9/7/2023 1:00,Sungai Besi,-46,44,13.6,14.9,
9/7/2023 1:01,Sungai Besi,-42,5,0.4,0.4,
9/7/2023 1:02,Sungai Besi,-88,30,1,1,
9/7/2023 1:03,Sungai Besi,-86,19,0.155,0.18,
9/7/2023 1:04,Sungai Besi,-63,26,11.8,13.1,
9/7/2023 1:05,Sungai Besi,-98,21,0.5,0.5,
9/7/2023 1:06,Sungai Besi,-92,24,0.8,0.8,
9/7/2023 1:07,Sungai Besi,-94,48,0.65,0.65,
9/7/2023 1:08,Sungai Besi,-42,5,0.4,0.4,
9/7/2023 1:09,Sungai Besi,-104,99,0.001,0.002,
9/7/2023 1:10,Sungai Besi,-104,49,1.9,2.3,
9/7/2023 1:11,Sungai Besi,-90,29,4,4.3,
9/7/2023 1:12,Sungai Besi,-48,42,13.4,14.7,
9/7/2023 1:13,Sungai Besi,-59,5,0.9,1.1,
9/7/2023 1:14,Sungai Besi,-62,6,0.8,0.9,
9/7/2023 1:15,Sungai Besi,-84,26,10.9,12.1,
9/7/2023 1:16,Sungai Besi,-110,0.000001,0.1,0.1,
9/7/2023 1:17,Sungai Besi,-79,24,2.5,2.8,
9/7/2023 1:18,Sungai Besi,-59,5,0.9,1.1,
9/7/2023 1:19,Sungai Besi,-96,41,2.7,3.1,
9/7/2023 1:20,Sungai Besi,-65,43,0.015,0.04,
9/7/2023 1:21,Sungai Besi,-89,17,0.14,0.165,
9/7/2023 1:22,Sungai Besi,-46,42,5.8,6.1,
9/7/2023 1:23,Sungai Besi,-63,6,0.9,1,
9/7/2023 1:24,Sungai Besi,-51,5,0.6,0.6,
9/7/2023 1:25,Sungai Besi,-106,57,1.7,2.2,
9/7/2023 1:26,Sungai Besi,-89,17,0.14,0.165,
9/7/2023 1:27,Sungai Besi,-60,48,0.000001,0.015,
9/7/2023 1:28,Sungai Besi,-40,5,0.4,0.4,
9/7/2023 1:29,Sungai Besi,-74,21,2.9,3.2,
9/7/2023 1:30,Sungai Besi,-51,5,0.6,0.6,
9/7/2023 1:31,Sungai Besi,-94,39,2.9,3.3,
9/7/2023 1:32,Sungai Besi,-54,5,0.6,0.7,
9/7/2023 1:33,Sungai Besi,-62,6,0.8,0.9,
9/7/2023 1:34,Sungai Besi,-115,70,0.43,0.43,
9/7/2023 1:35,Sungai Besi,-103,100,0.001,0.002,
9/7/2023 1:36,Sungai Besi,-61,47,0.000001,0.02,
9/7/2023 1:37,Sungai Besi,-62,46,0.000001,0.025,
9/7/2023 1:38,Sungai Besi,-95,26,0.7,0.7,
9/7/2023 1:39,Sungai Besi,-113,0.000001,0.1,0.1,
9/7/2023 1:40,Sungai Besi,-74,29,10,12,
9/7/2023 1:41,Sungai Besi,-49,41,13.3,14.6,
9/7/2023 1:42,Sungai Besi,-96,25,0.6,0.6,
9/7/2023 1:43,Sungai Besi,-91,48,0.6,0.6,
9/7/2023 1:44,Sungai Besi,-90,35,3.3,3.7,
9/7/2023 1:45,Sungai Besi,-66,42,0.02,0.045,
9/7/2023 1:46,Sungai Besi,-57,31,4.7,5,
9/7/2023 1:47,Sungai Besi,-73,20,3,3.3,
9/7/2023 1:48,Sungai Besi,-108,2,0.1,0.1,
9/7/2023 1:49,Sungai Besi,-99,42,0.69,0.69,
9/7/2023 1:50,Sungai Besi,-55,33,4.9,5.2,
9/7/2023 1:51,Sungai Besi,-92,25,0.8,0.8,
9/7/2023 1:52,Sungai Besi,-45,43,5.9,6.2,
9/7/2023 1:53,Sungai Besi,-76,31,4.6,5.2,
9/7/2023 1:54,Sungai Besi,-108,53,1.5,1.9,
9/7/2023 1:55,Sungai Besi,-85,19,0.15,0.175,
9/7/2023 1:56,Sungai Besi,-84,33,3.4,3.7,
9/7/2023 1:57,Sungai Besi,-110,0.000001,0.1,0.1,
9/7/2023 1:58,Sungai Besi,-85,19,0.15,0.175,
9/7/2023 1:59,Sungai Besi,-67,7,1,1.1,
9/7/2023 2:00,Sungai Besi,-77,32,4.5,5.1,
9/7/2023 2:01,Sungai Besi,-103,100,0.001,0.002,
9/7/2023 2:02,Sungai Besi,-102,47,2.1,2.5,
9/7/2023 2:03,Sungai Besi,-81,22,0.15,0.17,
9/7/2023 2:04,Sungai Besi,-113,68,0.45,0.45,
9/7/2023 2:05,Sungai Besi,-45,5,0.5,0.5,
9/7/2023 2:06,Sungai Besi,-95,100,0.01,0.015,
9/7/2023 2:07,Sungai Besi,-62,6,0.8,0.9,
9/7/2023 2:08,Sungai Besi,-57,31,4.7,5,
9/7/2023 2:09,Sungai Besi,-67,24,11.2,12.5,
9/7/2023 2:10,Sungai Besi,-96,45,0.66,0.66,
9/7/2023 2:11,Sungai Besi,-93,46,0.63,0.63,
9/7/2023 2:12,Sungai Besi,-100,19,0.4,0.4,
9/7/2023 2:13,Sungai Besi,-78,25,2.4,2.7,
9/7/2023 2:14,Sungai Besi,-104,99,0.001,0.002,
9/7/2023 2:15,Sungai Besi,-43,45,6.1,6.4,
9/7/2023 2:16,Sungai Besi,-94,27,0.6,0.6,
9/7/2023 2:17,Sungai Besi,-103,54,2,2.5,
9/7/2023 2:18,Sungai Besi,-42,46,6.2,6.5,
9/7/2023 2:19,Sungai Besi,-64,25,11.7,13,
9/7/2023 2:20,Sungai Besi,-77,32,4.5,5.1,
9/7/2023 2:21,Sungai Besi,-69,9,1.2,1.3,
9/7/2023 2:22,Sungai Besi,-48,40,5.6,5.9,
9/7/2023 2:23,Sungai Besi,-102,53,2.1,2.6,
9/7/2023 2:24,Sungai Besi,-58,5,0.8,1,
9/7/2023 2:25,Sungai Besi,-92,25,0.8,0.8,
9/7/2023 2:26,Sungai Besi,-83,34,3.2,3.5,
9/7/2023 2:27,Sungai Besi,-87,28,1.2,1.2,
9/7/2023 2:28,Sungai Besi,-47,5,0.5,0.5,
9/7/2023 2:29,Sungai Besi,-49,39,5.5,5.8,
9/7/2023 2:30,Sungai Besi,-68,40,0.03,0.055,
9/7/2023 2:31,Sungai Besi,-68,20,3.6,3.9,
9/7/2023 2:32,Sungai Besi,-89,34,3.4,3.8,
9/7/2023 2:33,Sungai Besi,-105,56,1.8,2.3,
9/7/2023 2:34,Sungai Besi,-62,26,4.2,4.5,
9/7/2023 2:35,Sungai Besi,-104,11,0.2,0.2,
9/7/2023 2:36,Sungai Besi,-76,32,0.07,0.095,
9/7/2023 2:37,Sungai Besi,-106,57,1.7,2.2,
9/7/2023 2:38,Sungai Besi,-105,50,1.8,2.2,
9/7/2023 2:39,Sungai Besi,-75,33,0.065,0.09,
9/7/2023 2:40,Sungai Besi,-84,33,3.4,3.7,
9/7/2023 2:41,Sungai Besi,-86,31,3.6,3.9,
9/7/2023 2:42,Sungai Besi,-78,25,2,3,
9/7/2023 2:43,Sungai Besi,-90,35,3.3,3.7,
9/7/2023 2:44,Sungai Besi,-62,6,0.8,0.9,
9/7/2023 2:45,Sungai Besi,-66,26,11,12.3,
9/7/2023 2:46,Sungai Besi,-98,51,0.62,0.62,
9/7/2023 2:47,Sungai Besi,-95,26,0.7,0.7,
9/7/2023 2:48,Sungai Besi,-80,23,2.2,2.5,
9/7/2023 2:49,Sungai Besi,-106,51,1.7,2.1,
9/7/2023 2:50,Sungai Besi,-81,35,3.8,4.4,
9/7/2023 2:51,Sungai Besi,-69,9,1.2,1.3,
9/7/2023 2:52,Sungai Besi,-69,39,0.035,0.06,
9/7/2023 2:53,Sungai Besi,-81,28,4.1,4.5,
9/7/2023 2:54,Sungai Besi,-89,40,3.4,3.9,
9/7/2023 2:55,Sungai Besi,-92,25,0.8,0.8,
9/7/2023 2:56,Sungai Besi,-88,18,0.145,0.17,
9/7/2023 2:57,Sungai Besi,-112,67,0.46,0.46,
9/7/2023 2:58,Sungai Besi,-74,22,2.9,3.2,
9/7/2023 2:59,Sungai Besi,-100,45,2.3,2.7,
9/7/2023 3:00,Sungai Besi,-109,0.000001,0.1,0.1,
9/7/2023 3:01,Sungai Besi,-98,43,0.68,0.68,
9/7/2023 3:02,Sungai Besi,-42,5,0.4,0.4,
9/7/2023 3:03,Sungai Besi,-58,5,0.8,1,
9/7/2023 3:04,Sungai Besi,-84,33,3.4,3.7,
9/7/2023 3:05,Sungai Besi,-95,46,0.65,0.65,
9/7/2023 3:06,Sungai Besi,-46,42,5.8,6.1,
9/7/2023 3:07,Sungai Besi,-80,35,4.1,4.7,
9/7/2023 3:08,Sungai Besi,-87,38,3.6,4.1,
9/7/2023 3:09,Sungai Besi,-88,18,0.145,0.17,
9/7/2023 3:10,Sungai Besi,-97,24,0.5,0.5,
9/7/2023 3:11,Sungai Besi,-67,21,3.7,4,
9/7/2023 3:12,Sungai Besi,-83,31,4,4.4,
9/7/2023 3:13,Sungai Besi,-76,32,12,14,
9/7/2023 3:14,Sungai Besi,-64,25,11.7,13,
9/7/2023 3:15,Sungai Besi,-74,22,2.9,3.2,
9/7/2023 3:16,Sungai Besi,-44,44,6,6.3,
9/7/2023 3:17,Sungai Besi,-53,5,0.6,0.6,
9/7/2023 3:18,Sungai Besi,-70,18,3.4,3.7,
9/7/2023 3:19,Sungai Besi,-76,32,12,14,
9/7/2023 3:20,Sungai Besi,-107,52,1.6,2,
9/7/2023 3:21,Sungai Besi,-62,6,0.8,0.9,
9/7/2023 3:22,Sungai Besi,-68,40,0.03,0.055,
9/7/2023 3:23,Sungai Besi,-90,29,4,4.3,
9/7/2023 3:24,Sungai Besi,-70,27,10.7,12.3,
9/7/2023 3:25,Sungai Besi,-103,58,0.55,0.55,
9/7/2023 3:26,Sungai Besi,-104,99,0.001,0.002,
9/7/2023 3:27,Sungai Besi,-60,28,4.4,4.7,
9/7/2023 3:28,Sungai Besi,-99,44,2.4,2.8,
9/7/2023 3:29,Sungai Besi,-103,13,0.3,0.3,
9/7/2023 3:30,Sungai Besi,-88,31,3.8,4.1,
9/7/2023 3:31,Sungai Besi,-44,5,0.5,0.5,
9/7/2023 3:32,Sungai Besi,-105,60,0.53,0.53,
9/7/2023 3:33,Sungai Besi,-66,23,11.4,12.7,
9/7/2023 3:34,Sungai Besi,-76,31,4.6,5.2,
9/7/2023 3:35,Sungai Besi,-60,30,12.2,13.5,
9/7/2023 3:36,Sungai Besi,-106,6,0.1,0.1,
9/7/2023 3:37,Sungai Besi,-76,32,12,14,
9/7/2023 3:38,Sungai Besi,-101,46,2.2,2.6,
9/7/2023 3:39,Sungai Besi,-55,35,12.7,14,
9/7/2023 3:40,Sungai Besi,-82,26,0.1,0.125,
9/7/2023 3:41,Sungai Besi,-86,19,0.155,0.18,
